board_ms,event,detail
3407355,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3407470,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3407470,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3407475,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3407478,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3407530,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3407557,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3407560,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3407592,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3407680,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3407708,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3407860,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3407884,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3408761,tx_subscribed,handle=1 value=0
3408761,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3408762,advertise_restart,advertising=1
3409750,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3410080,mtu,handle=1 value=255
3410650,tx_subscribed,handle=1 value=1
3410800,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3410802,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3410860,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3410863,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3410920,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3410930,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3411100,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3411102,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3411160,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3411165,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3411340,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3411341,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3411345,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3411348,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3411400,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3411427,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3411430,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3411434,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3411520,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3411547,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3411640,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3411662,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3412631,tx_subscribed,handle=1 value=0
3412631,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3412632,advertise_restart,advertising=1
3414761,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3415120,mtu,handle=1 value=255
3415720,tx_subscribed,handle=1 value=1
3415810,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3415812,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3415870,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3415873,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3415930,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3415940,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3416110,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3416114,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3416170,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3416175,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3416260,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3416261,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3416264,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3416267,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3416320,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3416347,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3416350,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3416384,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3416470,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3416499,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3416590,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3416612,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3417641,tx_subscribed,handle=1 value=0
3417641,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3417642,advertise_restart,advertising=1
3419561,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3419890,mtu,handle=1 value=255
3420430,tx_subscribed,handle=1 value=1
3420550,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3420552,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3420611,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3420613,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3420700,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3420710,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3420880,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3420884,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3420940,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3420946,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3421030,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3421031,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3421035,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3421038,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3421090,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3421118,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3421120,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3421126,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3421211,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3421238,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3421330,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3421353,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3422261,tx_subscribed,handle=1 value=0
3422261,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3422262,advertise_restart,advertising=1
3423401,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3423730,mtu,handle=1 value=255
3424300,tx_subscribed,handle=1 value=1
3424450,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3424454,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3424511,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3424513,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3424570,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3424580,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3424720,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3424723,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3424780,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3424785,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3424871,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3424871,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3424874,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3424877,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3424930,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3424957,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3424960,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3424964,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3425050,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3425078,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3425170,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3425194,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3426160,tx_subscribed,handle=1 value=0
3426191,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3426192,advertise_restart,advertising=1
3427361,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3427691,mtu,handle=1 value=255
3428260,tx_subscribed,handle=1 value=1
3428380,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3428382,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3428411,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3428413,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3428470,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3428480,tx_frame,handle=1 slot=0 bytes=1640 slices=7 mtu=255 kind=reply
3428650,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3428652,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3428710,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3428716,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3428800,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3428801,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3428805,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3428808,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3428861,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3428889,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3428890,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3428895,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3428981,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3429008,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3429131,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3429153,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3430121,tx_subscribed,handle=1 value=0
3430121,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3430123,advertise_restart,advertising=1
3431291,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3431621,mtu,handle=1 value=255
3432191,tx_subscribed,handle=1 value=1
3432310,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3432312,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3432341,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3432343,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3432401,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3432410,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3432611,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3432613,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3432671,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3432676,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3432760,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3432761,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3432765,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3432768,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3432851,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3432879,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3432881,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3432886,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3433001,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3433028,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3433181,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3433203,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3434111,tx_subscribed,handle=1 value=0
3434112,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3434113,advertise_restart,advertising=1
3435431,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3435761,mtu,handle=1 value=255
3436301,tx_subscribed,handle=1 value=1
3436421,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3436423,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3436481,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3436483,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3436541,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3436550,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3436691,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3436693,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3436781,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3436785,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3436871,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3436871,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3436874,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3436877,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3436931,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3436958,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3436961,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3436966,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3437051,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3437079,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3437171,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3437193,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3438221,tx_subscribed,handle=1 value=0
3438222,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3438223,advertise_restart,advertising=1
3441251,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3441581,mtu,handle=1 value=255
3442121,tx_subscribed,handle=1 value=1
3442241,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3442243,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3442301,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3442303,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3442361,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3442370,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3442601,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3442603,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3442661,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3442665,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3442811,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3442811,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3442814,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3442817,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3442871,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3442898,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3442901,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3442906,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3442991,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3443019,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3443171,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3443193,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3444071,tx_subscribed,handle=1 value=0
3444072,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3444073,advertise_restart,advertising=1
3445241,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3445571,mtu,handle=1 value=255
3446171,tx_subscribed,handle=1 value=1
3446291,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3446293,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3446351,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3446353,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3446411,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3446421,tx_frame,handle=1 slot=0 bytes=1640 slices=7 mtu=255 kind=reply
3446561,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3446563,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3446621,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3446625,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3446711,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3446711,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3446714,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3446717,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3446771,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3446798,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3446801,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3446805,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3446921,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3446948,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3447071,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3447093,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3448091,tx_subscribed,handle=1 value=0
3448092,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3448092,advertise_restart,advertising=1
3449171,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3449501,mtu,handle=1 value=255
3450071,tx_subscribed,handle=1 value=1
3450191,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3450193,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3450221,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3450223,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3450281,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3450291,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3450491,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3450493,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3450581,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3450586,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3450731,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3450731,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3450736,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3450739,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3450791,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3450791,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3450818,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3450825,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3450971,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3450999,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3451091,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3451113,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3451931,tx_subscribed,handle=1 value=0
3451932,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3451933,advertise_restart,advertising=1
3453131,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3453461,mtu,handle=1 value=255
3454061,tx_subscribed,handle=1 value=1
3454181,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3454183,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3454241,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3454245,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3454361,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3454371,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3454511,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3454513,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3454571,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3454576,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3454661,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3454661,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3454666,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3454669,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3454721,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3454748,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3454751,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3454755,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3454841,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3454868,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3454991,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3455013,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3455952,tx_subscribed,handle=1 value=0
3455952,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3455953,advertise_restart,advertising=1
3457451,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3457781,mtu,handle=1 value=255
3458441,tx_subscribed,handle=1 value=1
3458591,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3458593,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3458681,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3458684,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3458771,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3458781,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3458921,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3458923,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3458981,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3458986,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3459071,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3459072,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3459076,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3459079,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3459131,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3459158,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3459161,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3459165,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3459281,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3459308,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3459401,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3459423,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3460271,tx_subscribed,handle=1 value=0
3460272,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3460274,advertise_restart,advertising=1
3461652,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3461981,mtu,handle=1 value=255
3462551,tx_subscribed,handle=1 value=1
3462671,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3462673,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3462731,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3462734,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3462851,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3462861,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3463001,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3463005,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3463061,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3463067,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
